id,cot_output,correctness,true_answer
83,"The children's cartoon series where you have ""gotta catch 'em all"" is ""Pokémon."" This phrase is the slogan associated with the franchise, which includes animated series, video games, trading cards, and more.",True,"['Bulbagarden', 'Nuzlocke', 'Pokémon species', 'Pokemon', 'Pocket Monster', 'Pokémon franchise', 'Pocket Monsters', 'Pocket Mon', 'Pokémon', 'Bulbapedia', 'pokiemon', 'Goldenrod City', 'rare pokemon', 'pokemon world', 'Pokemon NetBattle', 'Grapefruit Islands', 'pokaymons', 'Pokèmon', 'Pokémon Cultural influence', 'Pokaymon', 'Jagged Pass', 'Pokémon Dollar', 'Hajitsuge Town', 'Pokemon on the Wii', 'Desert Ruins', 'Ty Moore', 'dewford town', 'Pokemon.com', 'cherry grove city', 'Granite Cave', 'Fiore Region', 'pokémon cultural influence', 'Pokemob', 'fiore region', 'Island Cave', 'Pokémon Online', 'Pokaymons', 'goldenrod city', 'pokemon characteristics', 'PkMn', 'POKeMON', 'poketto monsutaa', 'Cianwood City', 'Pokemon Fans', 'Pokemon franchise', 'Fubata town', 'Cianwood City (Cianwood Island)', 'pokayman', 'pocket monster', 'Pokemanz', 'Dewford town', 'pokeman', 'pokimon', 'Poketto Monsuta', 'Pocketmonsters', 'POKEMON', 'pokmon', 'poketto monsutā', 'POKÉMON', 'pokemom', 'poke mon', 'Hajitsuge Taun', 'Poke Flute', 'poekmon', 'POKéMON', 'Pokémon drawing', 'ilex forest', 'Cianwood Island', 'Cherrygrove City', 'pokemons', 'desert ruins', 'granite cave', 'pokémon species', 'island cave', 'ever grande city', 'Pokemon Dollar', 'pokemon', 'PokeMon', 'Hakutai City', 'fubata town', 'Pockemon', 'Poketto Monsuta-', 'Pogeymanz', 'pogeyman', 'pokemon drawing', 'pokemon dollar', 'Evergrande City', 'cherrygrove city', 'cianwood city', 'pokémon characteristics', 'poké flute', 'pokemaniac', 'Guren Island', 'Pokemon miniseries', 'Nuzlocke (challenge)', ""Gotta catch 'em all!"", 'pokemans', 'poketto monsuta', 'Pokemons', 'pok 60emon', 'pokémon', 'Pokemon Cultural influence', 'Futaba town', 'pokéman', 'Pokémon USA Inc.', 'Pokémon on the Wii', 'Pokéman', 'bulbagarden', 'Pokmon', 'Pokemon!', 'ty moore', 'bulbapedia', 'pokémon franchise', 'Iron Island', 'iron island', 'pokemon cultural influence', 'fortree city', 'Pokayman', 'Hiwamaki City', 'pokemon usa inc', 'Gotta catch em all', 'Pokémon Characteristics', 'Cherry grove city', 'Pokaymans', 'Goldenrod Radio Tower', 'pokemon com', 'Pokemon League', 'pokémon world', 'hajitsuge taun', 'pokaymon', 'legendary bird pokemon', 'pokemob', 'List of legendary Pokémon', 'pkmn', 'Poké Flute', 'gotta catch em all', 'Pocket Monsters (series)', 'pokémon mystery club', 'cianwood city cianwood island', 'pokemon forms', 'Pokimon', 'ポケモン,', 'The Legendary Bird Pokemon', 'Pocket mon', 'pokamon', 'pokemon league', 'Pkmon', 'hiwamaki shiti', 'pokèmon', 'Pokemon species', 'Pocket mon.', 'The pokemon world', 'Fuen Taun', 'Pokemonz', 'Ever Grande City', 'Pokemon in popular culture', 'grapefruit islands', 'pokeymon', 'pokemon netbattle', 'pokemon species', 'pocket mon', 'fuen taun', 'Ecruteak', 'Pokemaniac', 'nuzlocke challenge', 'Pokeymon', 'Poketto Monsutaa', 'pokemanz', 'pokemonz', ""Poke'mon"", 'pockemon', 'Rare pokemon', 'fallarbor town', 'fuen town', 'Dewford Town', 'ecruteak', 'poke flute', 'pokermon', 'PokéMon', 'pokemon miniseries', 'Pocket monsters', 'pokémon online', 'pokemon fans', 'pokemon mystery club', 'nuzlocke', 'ポケットモンスター', 'Pok%60emon', 'pocket monsters', 'PKMN', 'pokemon online', 'Hiwamaki Shiti', 'Pokemen', 'Poekmon', 'pokémon dollar', 'pkmon', 'Pokiemon', 'Pokemon Characteristics', 'ポケモン', 'hajitsuge town', 'pogeymanz', 'pocket monsters series', 'Pokeman', 'Pokémon Mystery Club', 'Pokermon', 'Nuzlocke (Challenge)', 'foento city', 'Pokemon Online', 'pokemon on wii', 'futaba town', 'guren island', 'goldenrod radio tower', 'Fallarbor Town', 'jagged pass', 'Fuen Town', 'cianwood island', 'Cave of Origin', 'pokemon franchise', 'Pokeymans', 'Ilex Forest', 'pokémon in popular culture', 'Pocket Mon.', 'Fortree City', 'pokemon in popular culture', 'PokÉmon', 'Pokemon Mystery Club', 'pokemen', 'Japan Pokemon', 'Pokemon forms', 'pokaymans', 'japan pokemon', 'Foento City', 'pokeymans', 'Pokémon in popular culture', 'Pokemans', 'hiwamaki city', 'Pokemon USA Inc.', 'The pokémon world', 'hakutai city', 'evergrande city', 'pokémon on wii', 'Pogeyman', 'pokémon drawing', 'Pokemom', 'Pokamon', 'pokémon usa inc', 'pocketmonsters', 'cave of origin', 'list of legendary pokémon', 'Pokemon drawing', 'Poketto Monsutā', 'Poke-Mon', 'Pkmn']"
84,"The original music score for the 2015 film ""The Hateful Eight"" was written by Ennio Morricone. This marked his first complete western score in 35 years, and he won a Golden Globe for his work on the film.",True,"['Ennio Morricone', 'Ennio Morricone', 'Ennio Morricone', 'Morricone', 'Morricone', 'Morricone', 'enrico morricone', 'ennio moricone', 'enio morricone', 'Ennio moricone', 'Leo Nichols', 'ennio morricone', 'Enrico morricone', 'morricone', 'Enio morricone', 'dan savio', 'Ennio morricone', 'Dan Savio', 'leo nichols', 'ENNIO MORRICONE']"
85,"The Chillingham Bull is known for its distinctive white color. It is a rare breed of cattle that is primarily found in the Chillingham Park in Northumberland, England.",True,"['White', 'Rgb(255, 255, 255)', 'Man on a white horse', 'Color/white', 'Whitest', 'white political adjective', 'rgb 255 255 255', 'white finn', 'Whitishness', 'white', 'White-Finn', 'ffffff', 'White (political adjective)', 'white colour', 'man on white horse', 'FFFFFF', '255 255 255', 'White (Colour)', 'Whiter', 'White-', 'whitishly', '(255, 255, 255)', 'whiter', 'whitest', 'whitishness', 'Whitishly', 'color white']"
86,"Otology is a branch of medicine concerned with the ear. It deals with the diagnosis and treatment of ear disorders, including hearing loss, ear infections, and balance issues.",True,"['Ear', 'ear', 'Ear diseases', 'ear diseases', 'Human ear', 'Ear (vertebrate)', 'human ear', '👂', 'ear vertebrate', 'ears', 'Ears']"
87,"The Caribbean nation considered the first black-led republic in the world is Haiti. It became independent from French colonial rule on January 1, 1804, after a successful slave revolt, making it the first nation to be established by former slaves.",True,"['Haiti', 'hayti', 'departements of haiti', 'republic of haiti', 'ISO 3166-1:HT', 'Haití', 'Repiblik Ayiti', 'iso 3166 1 ht', 'People of Haiti', ""République d'Haïti"", 'Administrative divisions of Haiti', 'History of Haitian Nationality', 'Haidi', 'Haïti', 'Ayiti', 'république d haïti', 'Name of Haiti', 'administrative divisions of haiti', 'repiblik ayiti', 'Hayti', 'haiti', 'Departements of Haiti', 'history of haitian nationality', 'haïti', 'haití', 'Republic of haiti', 'ayiti', 'subdivisions of haiti', 'people of haiti', 'haitian declaration of independence', 'Subdivisions of Haiti', 'arrondissements and communes of haiti', 'haitian ancestry', 'Arrondissements and communes of haiti', 'name of haiti', 'haidi', 'Haitian Ancestry', 'Republic of Haiti', 'Haitian Declaration of Independence']"
88,"The writer and politician who became Lord Tweedsmuir was John Buchan. He was a Scottish author, best known for his adventure novels, particularly ""The 39 Steps,"" and he served as the Governor General of Canada from 1935 until his death in 1940.",True,"['John Buchan', 'John Buchan, 1st Baron Tweedsmuir', 'Buchanesque', 'Buchan, John', 'buchan john sir', 'Buchan, John, Sir', 'john sir buchan', 'sir john buchan', 'john blenkiron', 'baron tweedsmuir of elsfield', 'buchanesque', 'john buchan', 'John, Sir Buchan', 'john buchan 1st baron tweedsmuir', 'Baron Tweedsmuir of Elsfield', 'lord tweedsmuir', 'Lord Tweedsmuir', 'John Buchan, Baron Tweedsmuir', 'john s blenkiron', 'john buchan baron tweedsmuir', 'John Blenkiron', 'john scantlebury blenkiron', 'John Scantlebury Blenkiron', 'John S. Blenkiron', 'buchan john', 'Sir John Buchan']"
89,"The famous London events that occurred between April 10th and April 12th, 1981, which were dealt with in the Scarman report, were the Brixton riots. These riots were sparked by tensions between the police and the local community, particularly in relation to issues of race, policing, and social inequality. The Scarman report, published later in 1981, investigated the causes of the riots and made recommendations for improving relations between the police and the community.",True,"['Brixton riot', 'Brixton riots', 'Brixton Riots', 'brixton riots disambiguation', 'brixton riots', 'Brixton Riots (disambiguation)', 'Brixton riots (disambiguation)', 'brixton riot', 'Brixton Riot', 'BRIXTON RIOTS']"
90,"The International Vehicle Registration (IVR) code for Cambodia is ""KH."" This code is used to identify vehicles registered in Cambodia when they are traveling internationally.",True,"['K', 'K', 'k', '🄺', '🄚', 'K (letter)', 'k letter', '🅚', 'Ｋ', '🅺', 'ⓚ', 'kay letter', 'Kay (letter)', '⒦', 'ｋ']"
91,"The scripts for the TV series ""Downton Abbey"" are written by Julian Fellowes. He is the creator of the series and has been responsible for writing all of the episodes throughout its run.",True,"['Julian Fellowes', 'Julian Fellowes, Baron Fellowes of West Stafford', 'baron fellowes of west stafford', 'julian fellowes baron fellowes of west stafford', 'JULIAN FELLOWES', 'Baron Fellowes of West Stafford', 'The Lord Fellowes of West Stafford', 'julian fellowes', 'lord fellowes of west stafford']"
92,"To determine which US state is known as The First State for being the first to ratify the Constitution in 1787, we can follow these steps:

1. **Identify the context**: The question refers to a US state that has a nickname related to its historical significance in the ratification of the Constitution.

2. **Recall historical facts**: The United States Constitution was drafted in 1787, and states were invited to ratify it.

3. **Determine the first state to ratify**: Delaware was the first state to ratify the Constitution on December 7, 1787.

4. **Confirm the nickname**: Due to this historical event, Delaware is commonly referred to as ""The First State.""

Therefore, the answer is:

**Delaware**.",True,"['Delaware', 'Delawarean', 'The First State', 'Climate of Delaware', 'transportation in delaware', 'small wonder', 'Delaware (State)', 'Transportation in Delaware', 'Religion in Delaware', 'Deleware (state)', 'geography of delaware', 'Alcohol law of Delaware', 'Delaware alcohol laws', 'delaware u s state', 'Delaware alcohol law', 'Alcohol laws of Delaware', '1st state', 'Education in Delaware', 'alcohol law of delaware', 'sports in delaware', 'DelawarE', 'Geography of Delaware', 'transport in delaware', 'Demographics of Delaware', 'Delaware, United States', 'delaware alcohol law', 'The Small Wonder', '1st State', 'Sports in Delaware', 'us de', 'delawarean', 'first state', 'demographics of delaware', 'Transport in Delaware', 'deleware state', 'The Blue Hen State', 'education in delaware', 'Del.', 'Three lower counties', 'Alcohol law in Delaware', 'religion in delaware', 'economy of delaware', 'three lower counties', 'state of delaware', 'US-DE', 'State of Delaware', 'Deleware', 'delaware', 'Government of Delaware', 'delaware trivia', 'Economy of Delaware', 'delaware alcohol laws', 'delaware u s', 'del', 'alcohol law in delaware', 'delaware state', 'alcohol laws in delaware', 'alcohol laws of delaware', 'Culture of Delaware', 'Delaware (state)', 'culture of delaware', 'delaware united states', 'blue hen state', 'deleware', 'Alcohol laws in Delaware', 'climate of delaware', 'government of delaware', 'Delaware trivia', 'Delaware, U.S.', 'Delaware (U.S. state)']"
93,"To answer the question, let's break it down step-by-step:

1. **Identify the song**: The song in question is ""Diamonds Are a Girl's Best Friend.""

2. **Recall the performer**: The song was famously performed by Marilyn Monroe.

3. **Determine the year**: The song was performed in the year 1953.

4. **Identify the film**: The film in which Marilyn Monroe performed this song is ""Gentlemen Prefer Blondes.""

Putting it all together, the answer is:

**""Gentlemen Prefer Blondes.""**",True,"['Gentlemen Prefer Blondes', 'Gentlemen Prefer Blondes', 'Gentleman Prefer Blondes', 'gentlemen prefer blondes', 'gentlemens prefer blondes', 'gentleman prefer blondes', 'gentlemen prefer blondes disambiguation', 'Gentlemens prefer blondes', 'Gentlemen Prefer Blondes (disambiguation)']"
94,"The musical term that means ‘very loud’ is ""fortissimo."" It is often abbreviated as ""ff"" in musical notation.",True,"['Dynamics (music)', 'Dynamic Effects', 'crescendo', 'forte music', 'sƒz', '𝆑', 'Forte (dynamic)', 'Crecscendo', 'Mezzo forte (musical notation)', 'Forzando', 'Sƒz', 'Fortissimo', 'Piano (dynamic)', 'forte dynamic', 'sforzando musical direction', 'dynamics sound', 'hairpins music', 'Mezzo piano', 'Sforzando (musical direction)', 'fortissimo', 'Fortissississimo', 'Crescendo', '𝆒', 'crecscendo', 'Sfz', 'Terraced dynamics', 'pianississimo', 'poco poco', 'Musical dynamics', 'fortississimo', 'Mezzopiano', 'fortissississimo', 'calando', 'terraced dynamics', 'Calando', 'Music dynamics', 'forzato', 'piano dynamic', 'Forzato', 'Diminuendo', 'dynamics music', 'Dynamics (sound)', 'music dynamics', 'forzando', 'musical dynamics', 'Morendo', 'mezzopiano', 'Pianississimo', 'Fortississimo', 'Poco a poco', 'diminuendo', '𝆐', 'Decrescendo', 'mezzo piano', '𝆏', 'dynamic effects', 'mezzo forte musical notation', 'sfz', 'Forte (music)', '𝆓', 'decrescendo', 'Hairpins (music)', 'morendo']"
95,"Arthur Thistlewood led the Cato Street Conspiracy in 1820. This was an attempt to assassinate members of the British government and was aimed at overthrowing the government in response to economic distress and political repression. The conspiracy ultimately failed, and Thistlewood and several others were arrested and executed.",True,"['Cato Street', 'CATO STREET', 'cato street']"
96,"To answer the question about where Charles Lindbergh was buried, we can follow these steps:

1. **Identify the Date of Death**: Charles Lindbergh died in 1974.
2. **Research Burial Location**: We need to find information regarding his burial site.
3. **Look for Reliable Sources**: Check historical records, biographies, or reputable websites that provide details about Lindbergh's life and death.
4. **Confirm the Burial Site**: After researching, we find that Charles Lindbergh was buried in the Palapala Ho'omau Church Cemetery in Maui, Hawaii.

Therefore, the answer is: Charles Lindbergh was buried in the Palapala Ho'omau Church Cemetery in Maui, Hawaii.",True,"['Hawaii', ""Hawai'i"", 'U.S. (HI)', 'Geography of Hawaii', 'hawaii', 'religion in hawaii', 'languages of hawaii', 'Haiwaii', 'The State of Hawaii', 'Hawaiian culture', 'Demographics of Hawaii', 'fiftieth state', 'Hawai%60i', 'haway', 'Culture of Hawaii', 'haiwii', 'Religion in Hawaii', 'hawai i resident', 'Health in Hawaii', 'haiwaii', 'hawaiian culture', 'Hawai‘i', 'Demographics of Hawaiʻi', 'moku 60a ina o hawai 60i', 'moku 60aina o hawai 60i', 'mokuʻa ina o hawaiʻi', 'hawii', 'transport in hawaii', ""Hawai'i State"", 'Hawaii (state)', 'State of Hawaii', 'demographics of hawaiʻi', 'Hawaii Resident', 'hawaï', 'hawái', 'us hi', 'health in hawaii', '50th state', 'aloha state', 'Hawai’i', 'howaii', 'hawaii state', 'The Aloha State', 'Hawaii (U.S. state)', 'economy of hawaii', 'US-HI', 'Hawaií', 'culture of hawaii', 'state of hawai 60i', 'Haiwii', 'Moku%60aina o Hawai%60i', 'hawai 60i', 'hawaii usa', 'Hawaii, United States', 'Hawaiʻi', 'Languages of Hawaii', 'education in hawaii', 'hawaii u s state', 'u s hi', 'ハワイ', 'owhyhee', 'Education in Hawaii', 'Hawaii, USA', 'Economy of Hawaii', 'Fiftieth State', 'hawwaii', 'state of hawaii', 'mokuʻāina o hawaiʻi', 'hawaií', 'Aloha State', 'demographics of hawaii', 'state of hawaiʻi', 'Moku%60a-ina o Hawai%60i', 'State of Hawaiʻi', 'Transport in Hawaii', 'Hawii', 'Haway', 'Hawwaii', ""Hawai'i Resident"", 'Howaii', 'State of Hawai%60i', 'hawaiʻi', 'Owhyhee', 'hawai i', 'state of hawai i', 'hawai i state', '50th State', 'Hawaï', 'Mokuʻāina o Hawaiʻi', 'Mokuʻa-ina o Hawaiʻi', 'hawaii resident', 'geography of hawaii', 'Hawái', ""State of Hawai'i"", 'hawaii united states']"
97,"Johnny Depp played a policeman called Ichabod Crane in the film ""Sleepy Hollow,"" which was directed by Tim Burton and released in 1999.",True,"['Sleepy Hollow', 'Sleepy Hollow', 'sleepy hollow disambiguation', 'sleepy hollow', 'Sleepy hollow', 'Sleepy Hollow (disambiguation)']"
98,"To answer the question, we can break it down step-by-step:

1. **Identify the Names**: The question mentions two daughters: Malia Ann and Natasha (commonly known as Sasha).

2. **Recall Presidential Families**: We need to think about U.S. Presidents who have daughters with those names.

3. **Match the Names to a President**: Malia Ann and Natasha (Sasha) are the daughters of Barack Obama.

4. **Confirm the President**: Barack Obama served as the 44th President of the United States from 2009 to 2017.

Therefore, the answer is: **Barack Obama**.",True,"['Senator Obama', 'Obama II', 'Barack Hussein Obama II', 'Barack Obama', 'Barack Obama', 'President Obama', 'President Obama', 'Barack', 'Barack', 'President Barack Hussein Obama II', 'Barack II', 'President Barack Obama', 'Barack Hussein', 'Barack Obama.', ""Barack Obama's"", ""Barack Obama's"", 'President Barack', 'Obama', 'Obama', 'Hussein Obama', 'Hussein Obama', 'Barack Hussein Obama', 'Barack Obam', 'Barack Obam', '44th President of the United States', '44th President of the United States', 'barack obama junior', 'Barck Obama', 'Barack Obana', 'Berack Obama', 'Barrack obama', 'barack obama', 'sen obama', 'Obama 44', 'Barak obama', 'Barack Obama, Junior', 'sen barack obama', 'Barak h obama', 'president barack', 'presidant barack obama', 'Sen. Obama', 'brock obama', 'barakeh obama', 'President Barack Hussain Obama', 'berrack obama', 'baraq obama', 'professor obama', 'Barrack Hussein Obama', 'Barack H. Obama, Junior', 'Barack Obama II', 'barach obama', 'barok oboma', 'obama ii', 'Barack H. Obama Jr', 'barakc obama', 'Baraq Hussein Obama', 'barack obbama', 'Barack H. Obama II', 'bacak obama', 'barak obama', 'Barack H. Obama Jr.', 'obama', 'barack hussein', 'barack ii', '2008 Democratic Presidential Nominee', 'President Barack H. Obama', '2008 democratic presidential nominee', 'barack o bama', '44th president of the united states of america', ""Obama's Birthday"", 'barack h obama ii', 'Barack Obama, Jr', 'obahma', 'Berak Obama', 'Barack hussein Obama', 'Barack H. Obama, Jr', ""Barack O'Bama"", 'Barack Obama, Jr.', 'barack obama ii', '44th president of united states', 'berak obama', 'Barack H. Obama, Jr.', 'Barak Obama', 'Baraq Obama', 'senator barack obama', 'Sen Obama', 'Brock Obama', 'Barac Obama', 'Barak hussein obama', 'barack h obama junior', 'Obama Barack', 'Burack obama', 'Barack obama', 'barack obama jr', 'Barack Obbama', 'obama barrack', 'Barack Obamba', 'bhoii', 'Barakc Obama', 'Borrack Obama', 'Barack H Obama, Jr', 'Barack H. Obama', 'barry obama', 'senator obama', 'Barack Obama Jr', 'Obama barack', 'Barack Hussein Obama, Jr', 'Barac obama', 'barac obama', 'barck obama', 'baruch obama', 'barock obama', 'Barrak Obama', 'Baraka Obama', 'barackobama', 'Barack H Obama Junior', 'barack obam', 'barack h obama', 'Barrack Obama', 'Obama Hussein Barack', 'barack', 'obama barack', '44th president of united states of america', 'president obama', 'Obama, Barrack', 'Baruch Obama', 'Barack H Obama, Jr.', 'Barackobama', 'Barack Hussein obama', 'Barack Obama jr', 'obama hussein barack', 'Obama, Barack', 'us president barack obama', 'Barack H Obama, Junior', 'Barrack Hussain Obama', 'Barack H Obama Jr.', 'United States President Barack Obama', 'barrack hussain obama', 'Barack Hussein Obama Junior', 'president barack hussain obama', 'berrak obama', 'Berrack Obama', 'OBAMA', 'barrak obama', 'President Barack Hussein Obama', 'Barack H Obama', 'Barack Obama Jr.', 'Sen. Barack Obama', 'b h obama', '0bama', 'Barack Hussein Obama, Junior', 'burack obama', 'Barak Obamba', 'Berrak Obama', 'hussein obama', 'Professor Obama', 'Bacak Obama', 'Obama, Barack Hussein', 'bobama', ""O'Bama"", 'Barack Hussein Obama, Jr.', 'Barack Hussein Obama Jr', 'barrack obama', 'obamma', 'president barack obama', 'Barack OBama', 'Domestic policy of Barack Obama', 'BHOII', 'barack hussein obama junior', 'barack obama s', 'President obama', 'B. Obama', 'OBAMA!', 'obama barack hussein', 'o bama', 'Bobama', 'Barry Obama', 'BARACK OBAMA', 'president barack hussein obama', 'Barack H Obama Jr', 'Brack obama', 'barak obamba', 'Senator Barack Obama', ""O'bama"", 'Obahma', 'borrack obama', 'president barack h obama', 'president barack hussein obama ii', 'BarackObama', 'b obama', 'B. Hussein Obama', 'Barack Obama Junior', 'pres obama', 'brack obama', 'Pres. Obama', 'berack obama', 'Barakeh Obama', 'barak h obama', 'baraka obama', 'Barack Hussein Obama Jr.', 'Brack Obama', 'baraq hussein obama', 'obama 44', 'Borack Obama', 'barack hussein obama ii', 'obama s birthday', 'b hussein obama', 'US President Barack Obama', 'borack obama', 'barack hussein obama jr', 'barack hussein obama', 'barack h obama jr', 'Obamma', 'barack obma', 'Barach Obama', 'B. H. Obama', 'barack obamba', 'Presidant barack obama', 'President barack obama', 'Barok Oboma', 'Barack obma', 'Barock obama', 'united states president barack obama', 'barrack hussein obama', 'barack obana', 'barak hussein obama', 'domestic policy of barack obama', 'Barak h. obama', 'Barack H. Obama Junior']"
